id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2227819,My Little Retreat,4822408,Melody,Unincorporated Areas,36.979893255683066,-121.92224143785887,Private room,65,1,52,2015-10-11,3.49,1,333
6005217,Ocean View Charming in Law Studio,17021911,Sarah,Unincorporated Areas,36.96034532323852,-121.89226596602121,Private room,100,3,2,2015-10-06,2,1,363
183564,APPLE ORCHARD COTTAGE,880252,Sibyll,Unincorporated Areas,37.030961082775725,-121.87275690083771,Entire home/apt,125,2,195,2015-10-11,3.81,1,333
7004813,Beachgate House,36721545,Danny,Unincorporated Areas,36.97273496021519,-121.9145377455802,Entire home/apt,340,3,2,2015-09-02,1.07,1,357
535667,Cozy cottage 1 1/2 hours from SF,2632241,Judith,Unincorporated Areas,36.99968582034323,-121.89951274828982,Entire home/apt,120,5,12,2015-08-13,0.38,1,334
5406477,The Quantum Keep,28027390,Anne,Unincorporated Areas,37.03646617229927,-122.1356036965399,Private room,150,1,6,2015-09-27,0.89,1,364
7112349,"RV Paradise Rustic, Quiet Retreat",37256983,Tania,Unincorporated Areas,37.069237423562875,-122.13205255376592,Private room,99,1,7,2015-09-27,2.28,2,365
7008750,Amazing Coastal Beach House!!!,36731699,Olson,Unincorporated Areas,37.01101528158696,-122.19450998360381,Entire home/apt,250,1,16,2015-10-12,4.62,1,365
5076309,Charming Forest Cabin in Santa Cruz,26214153,Nicholas,Unincorporated Areas,37.000024535862586,-121.97210142205853,Private room,75,1,41,2015-10-10,5.94,1,57
6432665,Redwood Forest Oasis Santa Cruz/CA1,33576339,Susan,Unincorporated Areas,37.08589333554615,-121.94208254835314,Private room,85,1,18,2015-10-12,3.55,5,334
6269983,Country Serenity at the Beach,32584346,Allison,Unincorporated Areas,37.0033521752383,-121.95164768711778,Entire home/apt,200,2,14,2015-10-04,3.00,1,311
2964754,"Charming, Quiet, Updated 2 BDR Home",15128368,Jill,Unincorporated Areas,37.004679128421074,-121.9735698800671,Entire home/apt,420,1,25,2015-09-28,1.67,1,363
8759787,Mountain Penthouse,45862270,Patricia,Unincorporated Areas,37.16587886334007,-122.0430498561905,Entire home/apt,130,1,0,,,1,339
5517422,Updated Beach House; Steps to Beach,282520,Jennifer And Delphina,Unincorporated Areas,36.96355692715657,-121.9908184361334,Entire home/apt,250,2,21,2015-10-12,3.10,1,338
279037,Float in the Womb-Room for a Night,1386806,Jai & Shanti,Unincorporated Areas,37.0839802569191,-122.0740473291671,Private room,288,1,6,2014-11-10,0.21,5,365
3697261,Fantastic Studio Apartment,8805029,Sally,Unincorporated Areas,36.98020140486557,-121.98212896513039,Entire home/apt,150,2,4,2015-09-07,1.48,1,361
8306384,Clean and modern cottage in nature,519124,Allie,Unincorporated Areas,36.945748980020745,-121.85347037459903,Entire home/apt,90,2,6,2015-10-10,5.45,1,344
7389871,Sunny Creek House,38716797,Jessica,Unincorporated Areas,36.993839481284404,-121.95423706275109,Entire home/apt,134,2,12,2015-10-13,4.00,1,163
3157767,Lovely Mountain Home: Redwood Grove,1584134,Andrea And Karim,Unincorporated Areas,37.05397797116151,-122.11299911642568,Private room,70,1,54,2015-09-16,3.23,2,361
1083820,Family Home 2 Miles from Capitola!,5853070,Rachel,Unincorporated Areas,36.99427555690822,-121.94465794205419,Entire home/apt,150,3,13,2014-12-27,0.46,1,266
6810360,Beach Condo (S259),29898175,Brandelia,Unincorporated Areas,36.87394317277261,-121.82193631608497,Entire home/apt,323,1,1,2015-08-17,0.49,32,353
5835579,Spacious house in the country,26925770,Terri,Unincorporated Areas,37.015374834857646,-122.03226963917776,Entire home/apt,400,2,6,2015-08-17,0.92,2,286
7986413,"Close to the beach, super private.",42151681,Henry,Unincorporated Areas,36.97169819170024,-121.90530592072093,Private room,65,1,14,2015-09-28,7.92,1,365
8525115,Queen Room #4 Stunning Oceanfront,20299952,Rick,Unincorporated Areas,36.959046035422794,-121.88848972926394,Private room,119,1,1,2015-10-05,1,4,361
6436712,Wonderful house a mile to the beach,33600933,Scott,Unincorporated Areas,36.985932497884576,-121.9597843609203,Entire home/apt,175,2,0,,,1,16
1767298,"Clean, Quiet & Fun in Santa Cruz",4035915,Marta,Unincorporated Areas,36.97259315251904,-121.99429885238509,Private room,85,2,13,2015-09-07,0.55,1,365
3351870,La Selva Beach Getaway,4153526,Bob,Unincorporated Areas,36.91620109804278,-121.84526141725574,Entire home/apt,400,3,20,2015-09-29,1.28,1,361
5464196,Your Moment of Zen,4990689,Eden,Unincorporated Areas,37.10373621737795,-121.99011003675798,Private room,59,1,6,2015-09-12,1.62,4,364
126012,Santa Cruz Mtns. Dragonfly Cottage ,625642,Mary Jane,Unincorporated Areas,37.032772695836236,-121.82553824356759,Entire home/apt,165,1,101,2015-10-06,1.93,2,335
7107820,Charming single w/ treehouse feel,18770101,Mary,Unincorporated Areas,37.12314457198497,-122.12837473802445,Private room,77,1,8,2015-08-18,2.35,1,48
6780071,Beach Condo (S11),29898175,Brandelia,Unincorporated Areas,36.87004183193197,-121.82042285743087,Entire home/apt,323,1,4,2015-09-08,1.22,32,343
7690445,Rivervale Cottage,19680150,Francesca,Unincorporated Areas,37.019573064143664,-121.94814220873675,Entire home/apt,135,1,4,2015-10-12,4,1,328
7745870,Island in The Sky Cannabis Farm,31182374,Evrett,Unincorporated Areas,37.199418842646466,-122.1187385569659,Entire home/apt,1000,1,0,,,1,365
6213348,Sunset Cottage,27507663,Valerie,Unincorporated Areas,36.893901547291236,-121.8350494375472,Entire home/apt,250,1,36,2015-10-05,6.43,1,343
3402754,Charming Seacliff Beach Bungalow,17160585,Michelle,Unincorporated Areas,36.97418849775423,-121.91636030586315,Entire home/apt,195,2,8,2015-10-06,0.55,1,361
5204965,Between the Mountains and the Sea,26925770,Terri,Unincorporated Areas,37.01387437736718,-122.0332297602109,Private room,100,2,2,2015-04-17,0.30,2,364
6783174,Quiet luxury,35510349,Jon,Unincorporated Areas,36.97235500136029,-121.98120493971231,Entire home/apt,250,4,0,,,1,123
72288,Cottage on the Creek/In Redwoods,366768,Quentin,Unincorporated Areas,37.08894803147664,-122.04338181055282,Entire home/apt,138,1,120,2015-10-04,2.14,1,347
5328145,Aptos by the Sea Vacation Rental,26598591,Myra,Unincorporated Areas,36.97157753408439,-121.90153208349977,Entire home/apt,175,1,1,2015-02-15,0.12,1,365
5561748,"Beacon Hill, a quiet redwood home",3102026,Lois,Unincorporated Areas,37.05108482620552,-122.05242441399211,Entire home/apt,165,2,8,2015-09-21,1.57,1,306
6363589,"Wine, Waves and Whimsy - Santa Cruz",3103181,Deven,Unincorporated Areas,37.01896736342375,-122.0286410022725,Entire home/apt,840,4,0,,,1,142
7616375,Vintage 1949 Boles Aero Trailer,7365505,Miranda,Unincorporated Areas,37.09365946661102,-122.04360983924335,Private room,85,1,10,2015-09-21,3.95,1,351
776636,Solar Mountain Home in Bonny Doon,4095779,Deb,Unincorporated Areas,37.04272743406064,-122.11460777784109,Entire home/apt,200,2,19,2015-06-16,0.59,1,238
2026419,Tropical Vibes Vacation House!,2519632,Carly,Unincorporated Areas,36.981514064911366,-121.98851638371818,Entire home/apt,349,3,9,2015-07-27,0.57,1,362
8366607,The Seacliff House,43908996,John,Unincorporated Areas,36.973181451297535,-121.9147452296633,Entire home/apt,220,2,1,2015-09-28,1,1,73
1932708,Scenic Redwood Escape (Santa Cruz),9576679,Ed,Unincorporated Areas,37.0511619095738,-122.06165198934684,Private room,59,1,73,2015-10-12,3.33,1,364
6287990,Sunny Corralitos Private Room/Bath,31597228,Kris,Unincorporated Areas,36.98640626577772,-121.81035997102767,Private room,112,1,10,2015-09-06,2.05,1,314
7418894,Surfer/Artist dream- steps to Beach,243816,Sarah,Unincorporated Areas,36.96361659795081,-121.99244077530615,Private room,99,1,5,2015-09-28,1.79,1,365
153903,Redwood Treehouse Santa Cruz Mtns.,625642,Mary Jane,Unincorporated Areas,37.03122973421395,-121.82498837919744,Entire home/apt,125,1,353,2015-10-11,6.79,2,78
4530644,"Walk to the Beach, Forest & Shops",20501528,Chenoa,Unincorporated Areas,36.981331976834305,-121.90655544385541,Private room,78,1,69,2015-10-01,6.12,1,342
1718098,Escape to Paradise in the Redwoods!,9058325,Judy,Unincorporated Areas,37.11797745934432,-122.11255484839087,Entire home/apt,125,1,44,2015-09-21,1.78,1,346
7747065,Yurt on 2-acre Organic Family Farm,1744923,Halimah And Rachmat,Unincorporated Areas,37.046707188838276,-121.93273213788522,Entire home/apt,150,1,6,2015-09-06,3.00,1,303
2728864, Santa Cruz Getaway!!!,7821705,Zafer,Unincorporated Areas,36.965641251759436,-121.97842851336699,Entire home/apt,140,1,18,2015-07-10,1.10,1,122
4359359,Small 1 bedroom Apartment,10183815,Bruce,Unincorporated Areas,36.95832246094709,-121.81335416122748,Entire home/apt,150,1,17,2015-10-13,1.52,1,14
3528626,The Best of Everything!,17764953,Terry,Unincorporated Areas,36.96348327010204,-121.8850415038369,Private room,165,1,0,,,1,359
4334663,Tree Tops Bike Touring: Corralitos,3095808,Christine,Unincorporated Areas,37.06608231251959,-121.83422796109598,Entire home/apt,250,2,0,,,5,333
7623284,Private Cottage in Aptos Village,39989538,Joseph,Unincorporated Areas,36.97793441759583,-121.89967542593504,Entire home/apt,140,2,0,,,1,27
1764264,Your Happy Place Mountain Treehouse,4201732,Tonia,Unincorporated Areas,37.17169497277976,-122.14583142988884,Entire home/apt,200,1,10,2015-09-28,0.45,1,355
1515902,Sweet Santa Cruz Surf Haven,8094165,Cori,Unincorporated Areas,36.96699689179261,-121.98461334894495,Entire home/apt,110,2,146,2015-10-17,6.88,2,327
4084990,Little Country Home,8925464,Aaron,Unincorporated Areas,36.97248304546831,-121.72628463030988,Entire home/apt,140,3,20,2015-10-11,1.59,1,313
781854,Private Cottage Overlooking Creek,1532811,Michele,Unincorporated Areas,37.0339212955527,-122.01958138717652,Entire home/apt,92,1,101,2015-10-14,2.91,1,336
7548302,RV 1 Santa Cruz Mtns Bonny Doon,37256983,Tania,Unincorporated Areas,37.070070074186454,-122.13102218310493,Private room,60,1,3,2015-09-27,2.20,2,365
160717,"Soquel Village, Monterey Bay Home",769772,Angel,Unincorporated Areas,36.98651101010899,-121.9581173195847,Entire home/apt,160,2,18,2015-07-20,0.47,1,350
5749165,Brand new Modern Airstream,20410194,Ted,Unincorporated Areas,37.03775626162422,-122.06667126549218,Private room,180,1,10,2015-09-06,1.47,1,365
2210179,Room+Private Bath  Capitola*Soquel,9247975,Sandy,Unincorporated Areas,36.995723710562615,-121.95236368491783,Private room,100,1,20,2015-10-12,3.17,1,84
6362877,King and single bed. Private entry,31554586,Larry,Unincorporated Areas,37.03588606464415,-122.00895013803729,Private room,99,1,23,2015-09-28,4.45,3,365
6079138,Queen Bed in scenic view home,31554586,Larry,Unincorporated Areas,37.03579965626835,-122.0097052142756,Private room,89,1,16,2015-09-28,3.14,3,362
6362712,Master Suite Panoramic Views,31554586,Larry,Unincorporated Areas,37.0352795623186,-122.01040388580957,Private room,119,1,13,2015-10-15,3.10,3,365
8357,Mushroom Dome Cabin: #1 on airbnb,24281,Kitty And Michael,Unincorporated Areas,37.007180809887615,-121.88423857279582,Entire home/apt,110,1,735,2015-10-06,9.67,1,239
892364,Tranquility for the Night and Day,484150,Pete,Unincorporated Areas,36.97496046154226,-121.98264253699189,Private room,95,1,165,2015-10-05,4.95,3,362
467721,Lovely Bedroom and Labyrinth by Bay,484150,Pete,Unincorporated Areas,36.97246725798878,-121.98080214226651,Private room,85,1,222,2015-10-12,5.38,3,355
5193718,Harmony & Labyrinth by the Bay,484150,Pete,Unincorporated Areas,36.97345506885279,-121.97982191310632,Private room,110,1,72,2015-10-12,9.64,3,358
6676809,A Total Coastal Experience!,13709231,Marc,Unincorporated Areas,36.87274996955209,-121.82277416969855,Entire home/apt,250,2,10,2015-09-28,2.50,1,333
3834400,Sunny Hilltop Room w/ private bath,3154611,Johaan,Unincorporated Areas,36.99515658676828,-121.94857906802197,Private room,129,2,30,2015-09-21,2.18,1,339
7006825,Charming Room - Walk to Downtown,36678810,Amy,Unincorporated Areas,37.12108226827372,-122.12188803443001,Private room,69,1,14,2015-10-10,4.04,1,330
7638068,Secluded retreat near the beach!,40075801,Sarah,Unincorporated Areas,36.985213616621934,-121.94987045336774,Entire home/apt,195,2,6,2015-10-13,2.77,1,362
1663396,Peace and Quiet in the Mountains ,4990689,Eden,Unincorporated Areas,37.10513609416071,-121.98858565833052,Private room,89,1,50,2015-09-28,2.47,4,363
1510613,Mountain Haven near Silicon Valley,4990689,Eden,Unincorporated Areas,37.103184269991424,-121.9877150484413,Private room,59,1,41,2015-09-28,1.59,4,363
927471,Pause and Reflect at Voss Gardens,4990689,Eden,Unincorporated Areas,37.10485496374804,-121.98838496495313,Private room,97,1,43,2015-09-08,1.67,4,365
6362218,A Nice Place to Sleep,19756468,Sam,Unincorporated Areas,37.116704977001156,-122.10144589369999,Private room,55,1,52,2015-09-29,10.26,2,106
6478476,A Nice Place to Sleep: x6,19756468,Sam,Unincorporated Areas,37.117289482362935,-122.1014313711731,Private room,65,1,19,2015-10-03,6.26,2,359
2817021,The Lavender Room  (in Rustic Barn),283764,Marianna,Unincorporated Areas,37.025562484503894,-121.97202035714164,Private room,114,2,13,2015-08-03,0.76,6,365
59313,Rustic Sunset View Room on Mountain,283764,Marianna,Unincorporated Areas,37.02408005604757,-121.97099841235995,Private room,114,2,36,2015-09-21,0.65,6,365
478589,Barn loft -beautiful sunset view,283764,Marianna,Unincorporated Areas,37.02442166221671,-121.97103408242154,Private room,149,2,24,2015-09-15,0.58,6,362
477075,Camping on our beautiful land #1,283764,Marianna,Unincorporated Areas,37.0260341531773,-121.97072190777568,Shared room,78,1,57,2015-09-21,1.37,6,365
2809175,ABOUT A VIEW  Relax And Romance!,12423508,Paula,Unincorporated Areas,36.96726449403042,-121.88114291925088,Entire home/apt,125,2,81,2015-10-05,4.67,1,313
2621363,Great Family Get Away!,13425260,Jennifer,Unincorporated Areas,37.147126997615786,-122.14875837754997,Entire home/apt,275,5,12,2015-10-03,0.78,1,330
8688179,Blacks Beach Retreat,45617858,Laurie,Unincorporated Areas,36.96262923130934,-121.9933561547942,Entire home/apt,275,2,0,,,1,167
622407,Romantic Villa Soquel Santa Cruz CA,1854884,Daniel & Kathy,Unincorporated Areas,37.053138370390194,-121.93727871771824,Entire home/apt,795,2,35,2015-09-13,0.90,1,343
7897651,Stay by the Beach and Capitola!,41640220,Paulette,Unincorporated Areas,36.98600469088118,-121.9565799098066,Private room,65,1,15,2015-10-16,8.04,1,72
5815842,Creekside Cabin,29166224,Pamela,Unincorporated Areas,36.98909573508822,-122.15024792952319,Entire home/apt,147,2,45,2015-09-24,6.96,1,116
5249098,Bedroom w/ private bath & entrance,27165548,Eduardo,Unincorporated Areas,36.97123370605174,-121.88471316639637,Private room,89,1,28,2015-10-12,3.44,1,364
8705192,Redwood Forest Oasis Santa Cruz/CA3,33576339,Susan,Unincorporated Areas,37.08636316416886,-121.94438368748388,Private room,85,1,0,,,5,335
6451709,Redwood Forest Oasis Santa Cruz/Bd2,33576339,Susan,Unincorporated Areas,37.08610526885965,-121.9433493394117,Private room,85,1,20,2015-10-02,4.08,5,339
6451682,Redwood Forest Oasis Santa Cruz/Bd1,33576339,Susan,Unincorporated Areas,37.08757409220638,-121.94199779926576,Private room,85,1,12,2015-10-13,2.81,5,339
6455270,Redwood Forest Oasis Santa Cruz/CA2,33576339,Susan,Unincorporated Areas,37.08733618503798,-121.94251677907309,Private room,85,1,13,2015-09-27,3.07,5,335
3439173,Aptos Forest Retreat~Guest Studio,17332040,Delia,Unincorporated Areas,37.00021085875002,-121.8982023557363,Entire home/apt,155,1,53,2015-10-11,3.84,1,328
6965724,Cozy Modern Condo in Santa Cruz,28003849,Charles & Carmen,Unincorporated Areas,36.992267139584214,-121.97162653112625,Entire home/apt,275,2,4,2015-09-07,1.26,1,114
11879,Sunny room close to beach and parks,44764,Steven,Unincorporated Areas,36.981862344063124,-121.88114119601104,Private room,75,2,6,2015-09-30,0.10,2,365
56867,Sunny quiet home near Beach & Park ,44764,Steven,Unincorporated Areas,36.98467039978721,-121.88741136386368,Entire home/apt,200,3,51,2015-09-21,1.63,2,357
4455582,Mountain Retreat w/Pool & Views,3984634,Gregory,Unincorporated Areas,37.04049637620571,-121.85254221142968,Entire home/apt,450,3,15,2015-09-15,1.41,2,354
4615746,Sweet Mountain (Ocean Views!),3984634,Gregory,Unincorporated Areas,37.04059241852439,-121.85390594770557,Entire home/apt,299,3,27,2015-09-08,2.57,2,362
3757411,Poolside Retreat Aptos Hills,13793185,Linda And He Is Larry,Unincorporated Areas,36.9562758585847,-121.83033163484278,Private room,200,1,23,2015-10-10,1.57,2,364
2694981,Cozy Santa Cruz Treehouse View room,13793185,Linda And He Is Larry,Unincorporated Areas,36.957453122825264,-121.83016924128393,Private room,175,2,8,2015-08-17,0.55,2,358
49523,Small room with shared bathroom,225721,Christine,Unincorporated Areas,36.96318949529234,-121.82194677320096,Private room,75,2,121,2015-09-26,2.14,2,360
49520,Guest Cottage with shared bath,225721,Christine,Unincorporated Areas,36.96324669944249,-121.82091261416561,Private room,99,2,98,2015-09-21,1.87,2,350
6821803,Beach Condo (S275),29898175,Brandelia,Unincorporated Areas,36.87438172623495,-121.82336535530294,Entire home/apt,317,2,0,,,32,345
6810032,Beach Condo (S196),29898175,Brandelia,Unincorporated Areas,36.87356947894014,-121.82298483744906,Entire home/apt,295,1,6,2015-09-14,2.02,32,353
6822125,Beach Condo (S299),29898175,Brandelia,Unincorporated Areas,36.875410070952064,-121.8228666732985,Entire home/apt,295,1,1,2015-09-21,1,32,365
6809157,Beach Condo (S51),29898175,Brandelia,Unincorporated Areas,36.87175809170945,-121.82001003947532,Entire home/apt,323,1,1,2015-08-16,0.48,32,347
6809271,Beach Condo (S66),29898175,Brandelia,Unincorporated Areas,36.87099471863092,-121.81997568056167,Entire home/apt,439,2,1,2015-09-28,1,32,336
6809680,Beach Condo (S183),29898175,Brandelia,Unincorporated Areas,36.87394892776724,-121.82174457220239,Entire home/apt,323,2,3,2015-07-20,0.77,32,319
5955532,"Beach House, Pajaro Dunes (H81)",29898175,Brandelia,Unincorporated Areas,36.856257090114624,-121.8119255144361,Entire home/apt,670,1,4,2015-09-08,0.66,32,312
6044203,ON BEACH & OCEAN VIEW HOUSE (H58),29898175,Brandelia,Unincorporated Areas,36.864468463890795,-121.81723830561371,Entire home/apt,420,1,8,2015-08-29,1.35,32,341
6761306,Beach House (H98),29898175,Brandelia,Unincorporated Areas,36.85899229414129,-121.81490583333805,Entire home/apt,648,2,1,2015-08-03,0.39,32,213
6361793,Ocean view shorebird 263,29898175,Brandelia,Unincorporated Areas,36.87425918464375,-121.8226123968161,Entire home/apt,433,1,2,2015-08-17,0.45,32,339
6659455,"Pelican 26, Pajaro Dunes",29898175,Brandelia,Unincorporated Areas,36.85236229269823,-121.81038432494175,Entire home/apt,447,1,1,2015-09-08,0.75,32,349
6539925,Oean Front Condo (P56),29898175,Brandelia,Unincorporated Areas,36.85299762290549,-121.80953462175391,Entire home/apt,310,1,6,2015-08-17,1.29,32,350
6558264,Beach House (139),29898175,Brandelia,Unincorporated Areas,36.86106655004777,-121.81449359833083,Entire home/apt,541,1,2,2015-08-24,0.63,32,339
6042140,Ocean View - Pelican 43,29898175,Brandelia,Unincorporated Areas,36.8516908676391,-121.80965915878882,Entire home/apt,433,1,3,2015-09-08,0.62,32,345
6715172,Beach Townhouse (Cypress 5),29898175,Brandelia,Unincorporated Areas,36.86669489894623,-121.81930293961513,Entire home/apt,480,1,3,2015-09-29,1.34,32,360
6716088,Beach House (H47),29898175,Brandelia,Unincorporated Areas,36.85567413479794,-121.81230786100086,Entire home/apt,782,2,1,2015-08-31,0.61,32,307
6715845,Beach house - private swimming pool,29898175,Brandelia,Unincorporated Areas,36.86063935643116,-121.81549295257376,Entire home/apt,723,1,0,,,32,290
6715619,Beach House (H17),29898175,Brandelia,Unincorporated Areas,36.862691915764245,-121.81695854835758,Entire home/apt,577,2,0,,,32,357
6715446,Beach House (H16),29898175,Brandelia,Unincorporated Areas,36.86439611015373,-121.8172337964115,Entire home/apt,466,1,0,,,32,361
6765378,Beach Condo (P12),29898175,Brandelia,Unincorporated Areas,36.854150222828125,-121.80980205839771,Entire home/apt,332,1,1,2015-08-31,0.61,32,343
6766006,Beach Condo (P34),29898175,Brandelia,Unincorporated Areas,36.852903482151284,-121.8118686679353,Entire home/apt,443,1,1,2015-07-18,0.32,32,331
6765192,Beach House (H126),29898175,Brandelia,Unincorporated Areas,36.85770405360733,-121.81334867322064,Entire home/apt,463,2,0,,,32,323
6766236,Beach Condo (P68),29898175,Brandelia,Unincorporated Areas,36.852974535550906,-121.81051709398307,Entire home/apt,462,2,0,,,32,330
6779052,Beach Condo (P70),29898175,Brandelia,Unincorporated Areas,36.8531334962921,-121.8103784763588,Entire home/apt,537,2,1,2015-07-09,0.29,32,352
6779182,Beach Condo (P80),29898175,Brandelia,Unincorporated Areas,36.851942407250576,-121.8094981451211,Entire home/apt,428,1,2,2015-08-10,0.71,32,345
6810274,Beach Condo (S245),29898175,Brandelia,Unincorporated Areas,36.874691198197134,-121.8227994723269,Entire home/apt,290,2,3,2015-09-08,1.11,32,332
6808804,Beach Condo (S25),29898175,Brandelia,Unincorporated Areas,36.87217300681712,-121.82230430224443,Entire home/apt,478,1,4,2015-08-31,1.00,32,352
6809514,Beach Condo (S175),29898175,Brandelia,Unincorporated Areas,36.873573129618784,-121.82290801820287,Entire home/apt,292,2,0,,,32,359
6810159,Beach Condo (S199),29898175,Brandelia,Unincorporated Areas,36.873212755268256,-121.8221117602429,Entire home/apt,323,1,0,,,32,360
1597218,"Walk to beach, Farmers Mkt & more!",6605977,Nona,Unincorporated Areas,36.975168460823916,-121.98325598610343,Private room,95,1,19,2014-08-17,0.78,1,288
8294604,500 feet from the ocean/Rio del Mar,11589109,Myriam,Unincorporated Areas,36.970411424067166,-121.90484820622177,Entire home/apt,222,2,1,2015-10-12,1,1,365
2410612,Studio Apt in the Mountains,1610262,Betsy,Unincorporated Areas,37.0987417225162,-121.92663226742216,Private room,79,2,36,2015-07-23,1.82,1,281
3961176,Santa Cruz Forest meets the Ocean,20529561,Scarlett,Unincorporated Areas,36.98275149175354,-121.90102174993709,Private room,99,1,14,2015-10-12,2.23,1,364
8169720,California Bungalow by the Beach!,339129,Michelle,Unincorporated Areas,36.982723600269324,-122.11023236294025,Entire home/apt,350,7,0,,,2,364
7714591,Charming house-short walk to beach,39739203,Peter,Unincorporated Areas,36.96417073711878,-121.89126987394357,Entire home/apt,150,2,7,2015-09-27,3.39,1,326
7806728,"ocean view, large LR, 2 pianos",25438539,John,Unincorporated Areas,36.98551683105944,-121.91111716080168,Entire home/apt,125,1,0,,,1,65
2413121,Charming Private Studio,12333777,Patricia,Unincorporated Areas,36.9944122167471,-121.98122449717458,Private room,90,2,28,2015-09-15,1.72,1,251
3230056,Lovely Garden Studio in Santa Cruz,16347782,Collette,Unincorporated Areas,36.98243178025779,-121.974938533342,Entire home/apt,125,2,17,2015-09-27,1.04,1,43
2764760,Sunny redwood forest cottage,5620286,Joe,Unincorporated Areas,37.08095288328769,-122.09000147106258,Entire home/apt,165,1,126,2015-10-10,6.92,1,322
3394782,Sunshiny Moments Retreat,17125870,Elaine,Unincorporated Areas,37.11517445388012,-122.11825494892946,Private room,95,1,16,2015-10-12,1.01,1,327
3876424,Redwoods Hike/Bike Trains Beaches!,18581436,Roger,Unincorporated Areas,37.04734142227491,-122.0759154428088,Private room,88,1,52,2015-10-11,3.73,1,164
1374966,Dramatic Ocean Views! ,7450526,Dennis,Unincorporated Areas,36.97600903788019,-121.91941095454519,Entire home/apt,485,3,7,2014-10-14,0.33,1,235
5870218,Mountain Retreat,29115039,Dale,Unincorporated Areas,37.09274817949156,-122.1285005561848,Entire home/apt,169,1,8,2015-10-06,5.00,1,342
6991457,Chalet Apt. in Santa Cruz Mountains,36655296,Neal,Unincorporated Areas,37.11587691010143,-121.98591816512895,Entire home/apt,70,1,18,2015-10-08,4.78,1,318
229219,Victorian Guest Cottage- Sleeps 6,851487,Tamara,Unincorporated Areas,37.121552935758025,-122.12354340614542,Entire home/apt,169,2,31,2015-08-30,0.79,1,354
4198800,Queen Room #3 Stunning Oceanfront,20299952,Rick,Unincorporated Areas,36.960453417496865,-121.88980275423927,Private room,119,1,16,2015-09-24,1.30,4,359
4094148,Oceanview Suite #1 has private deck,20299952,Rick,Unincorporated Areas,36.96050322917572,-121.88838241760104,Private room,179,1,15,2015-10-12,1.13,4,362
4094285,"King Bed & Bath #2, Oceanfront Home",20299952,Rick,Unincorporated Areas,36.95880338219573,-121.88794259894458,Private room,159,1,18,2015-09-21,1.40,4,362
5826459,Private Aptos Studio,29833983,Samantha,Unincorporated Areas,36.97246746800471,-121.87172078146014,Entire home/apt,110,1,60,2015-10-13,9.47,1,134
1403860,Sunny Nature Retreat Close to SC,38878,Sarah And Cyndi,Unincorporated Areas,37.07250119780961,-122.0557017019096,Entire home/apt,155,1,74,2015-09-28,7.47,1,257
813667,Country living near the sea!,4276065,Brent,Unincorporated Areas,37.02039886737446,-121.99337184748013,Entire home/apt,250,2,29,2015-01-19,1.09,1,303
2176390,Beauty and privacy in a cozy cabin,10172987,Aura,Unincorporated Areas,37.0560821124031,-122.15985709817862,Entire home/apt,150,2,82,2015-10-13,3.83,1,345
7401690,Either one or Two Bedrooms.,38781493,Ron &      Lynn,Unincorporated Areas,37.059044275096504,-122.06026912729469,Private room,79,1,3,2015-09-21,1.88,1,45
1226199,Rio Del Mar Beach House,5402402,Jeff,Unincorporated Areas,36.968132308984444,-121.89610716690602,Entire home/apt,200,2,124,2015-10-02,4.33,1,326
3162725,Seacliff Beach area home,16044232,Larry,Unincorporated Areas,36.979637788770994,-121.91942276052056,Private room,115,1,6,2015-07-25,0.37,1,365
794383,"Hilltop Redwood Retreat, Peaceful",4185216,Pat,Unincorporated Areas,37.04627896789603,-122.15958158627407,Private room,99,1,25,2015-05-04,0.77,1,344
2546630,Big Trees Cabin,594432,Nicole,Unincorporated Areas,37.093499397512616,-122.14526027673683,Entire home/apt,135,2,90,2015-10-13,4.83,1,327
7404661,Private Charming Garden Apartment,38802841,Jackie,Unincorporated Areas,36.999839370767084,-121.94982836460764,Entire home/apt,165,2,10,2015-09-28,3.45,1,335
264341,B&B WELL near the Ocean & Redwoods,1386806,Jai & Shanti,Unincorporated Areas,37.08246531338724,-122.0718895304382,Private room,108,1,37,2015-08-24,0.80,5,363
164951,Flotation & LifeStyle Coaching ,1386806,Jai & Shanti,Unincorporated Areas,37.08339896814107,-122.07408228836881,Private room,188,7,1,2012-07-30,0.03,5,365
164950,The defining California eXperience,1386806,Jai & Shanti,Unincorporated Areas,37.082770723359474,-122.07248833486672,Private room,98,1,42,2015-08-31,0.89,5,365
1399217,Flotation and Regeneration B&B,1386806,Jai & Shanti,Unincorporated Areas,37.08375777800492,-122.07262524609787,Private room,108,1,15,2015-08-23,0.55,5,365
7601043,Beautiful Vacation Paradise,39858185,Noemi,Unincorporated Areas,37.00642381836131,-122.07556978947142,Entire home/apt,575,1,4,2015-09-15,1.60,1,363
7064606,Surfer Suite in Aptos Ca.,18333870,Chris,Unincorporated Areas,36.98042810849707,-121.90121057261725,Private room,50,2,5,2015-10-16,3.00,2,354
3635771,Ocean view getaway,18333870,Chris,Unincorporated Areas,36.98036819892329,-121.90043143739022,Entire home/apt,150,7,0,,,2,364
6600398,"Bed-like futon in ""outdoor room""",21923495,Monica,Unincorporated Areas,36.964393316590325,-121.896165364401,Private room,111,1,0,,,1,138
