id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4362574,"Asheville, Private Suite 750 Sq/Ft",21655755,Chris & Aubrey,28806,35.58908419648962,-82.62074776890822,Entire home/apt,130,1,12,2015-11-15,0.67,1,353
155305,Cottage! BonPaul + Sharky's Hostel,746673,BonPaul,28806,35.57972208600621,-82.59617193262912,Entire home/apt,100,1,94,2016-04-06,1.63,6,345
3319125,Art Barn off-grid in-town!,7657510,Cat,28806,35.59388020511389,-82.59421293578836,Entire home/apt,42,2,21,2015-11-29,2.15,4,356
3322161,Sweet West Asheville Bungalow,3039083,Chloe,28806,35.57948851000295,-82.58714223359915,Entire home/apt,125,2,0,,,2,284
2283071,Serene Cozy Getaway,4836597,Karen,28806,35.578161716809014,-82.60314798633681,Private room,50,1,26,2014-10-27,1.03,1,232
7543799,Purple Door Studio Apt. W.Asheville,39527624,Stacy,28806,35.58141649073226,-82.5878336018752,Entire home/apt,88,2,54,2016-04-06,6.48,1,133
1290287,West Asheville Family Home & Garden,7016627,Lisa-Gaye,28806,35.573559295233046,-82.6048590025112,Entire home/apt,139,3,14,2015-08-26,0.41,1,217
213006,Comfy 2 bedrm w/bath in 1920's home,1098412,Susanne,28806,35.58345426139652,-82.59713229860692,Private room,78,2,52,2016-04-17,1.10,2,356
11730986,Walkable West Asheville Bungalow,62394895,Adam And Jamie,28806,35.5822595647094,-82.59255910964961,Entire home/apt,92,2,3,2016-04-11,3,1,264
284690,PET FRIENDLY APT CLOSE TO DOWNTOWN,1482216,Marilyn,28806,35.60440692140112,-82.59997284179256,Entire home/apt,90,2,10,2016-01-31,0.21,2,340
7616053,"New house, close to rt.  26 & I 40.",39711831,Rose,28806,35.54140122848093,-82.60014857222322,Entire home/apt,115,2,14,2016-04-04,2.10,1,342
3403609,"Bed, Bath, Breakfast and Beauty!",17164920,Jean,28806,35.57486469640096,-82.62286007467846,Private room,85,1,95,2016-04-18,4.50,1,316
8656299,Snuggle into West Asheville,1834585,Christina,28806,35.57587935606699,-82.6242177182411,Private room,41,2,37,2016-04-17,5.52,2,160
6581976,Fun Tent Cabin 5m Downtown,4295819,Joanna And Josh,28806,35.58586584852715,-82.63248628044694,Entire home/apt,119,2,12,2015-09-23,1.18,4,339
5506704,Large West Asheville Studio,28561358,Amber,28806,35.56809068655787,-82.60639349049053,Entire home/apt,65,2,30,2016-03-01,2.24,1,232
2370562,Asheville Artist/Writer Retreat,12111069,Maceo Z.,28806,35.58204023362083,-82.58915880735836,Private room,95,1,0,,,1,358
1343289,Gr8 Choice! Eco-AWEsome hOMe W AVL,6837985,"JahSun, Lizzy, And Sophia",28806,35.56709990005977,-82.599197789133,Entire home/apt,119,2,38,2016-04-11,1.13,2,362
11839089,West Asheville Home,57405998,Cody,28806,35.58354821055693,-82.608802605489,Entire home/apt,150,1,4,2016-04-11,4,2,18
5567613,Stylish garden studio in West AVL,8115960,Mada,28806,35.57834214291564,-82.57780590635147,Entire home/apt,105,2,45,2016-04-02,3.66,1,82
6869926,Spacious 1 BR Apt. West Asheville!,25041828,Sara,28806,35.57757528315795,-82.60318962714393,Entire home/apt,95,2,39,2016-04-16,4.33,1,343
7665164,Charming room in West Asheville,38112300,Matt,28806,35.57690910940656,-82.5927330223482,Private room,58,1,9,2015-11-22,1.11,1,229
5559498,AWEsome Eco-Home - Walk to Haywood,6837985,"JahSun, Lizzy, And Sophia",28806,35.5672802785714,-82.5974018552053,Entire home/apt,144,2,6,2016-02-14,0.50,2,333
7665386,Privacy in the heart of W Asheville,40234911,Sage,28806,35.57907065992602,-82.59423323511744,Entire home/apt,100,1,35,2016-04-10,4.45,1,342
3896614,Private Room West AVL Bungalow,10077483,Heidi,28806,35.576976648008824,-82.58342172699685,Private room,75,1,23,2016-02-19,1.14,2,363
9756504,Remodeled Bungalow on Hanover St.,22569014,Curtis,28806,35.57514428790081,-82.58195645899848,Entire home/apt,110,2,1,2016-04-06,1,1,356
9757192,Pokeberry Loft,50318506,Pokeberry,28806,35.57914858771953,-82.58009348785872,Entire home/apt,105,1,46,2016-04-14,10.07,1,265
1422683,Private Tiny house w/Loft near dntn,7657510,Cat,28806,35.593818158182664,-82.59548741729328,Entire home/apt,119,2,97,2016-04-04,2.97,4,353
5598622,Bed and Bath - West Asheville,29027252,Megan,28806,35.57771098621181,-82.57012109245005,Private room,65,1,97,2016-04-11,7.44,1,361
12470763,RainbowUnicorn & Paris of the South,43095235,Terra,28806,35.57689126651233,-82.5818061539475,Private room,97,2,0,,,2,332
7674957,"Lovely Asheville,N.C.! Private Pool",40300316,Shane,28806,35.57530847077775,-82.64232935082363,Entire home/apt,95,2,8,2016-04-10,1.12,1,316
7676458,Perfect West Asheville Location,40309465,Amber,28806,35.579777232592875,-82.5935129822966,Private room,75,1,10,2015-09-21,1.16,2,0
1393437,River Arts District 'Green' Cottage,7532495,Aubrey,28806,35.58593979068964,-82.56985213390895,Entire home/apt,192,3,71,2016-04-05,2.22,1,362
9826677,Asheville Ensuite Quiet and Close,1330459,Renee,28806,35.56719555750003,-82.6182332843815,Private room,75,2,14,2016-04-17,3.62,1,342
11905157,Private Hot Tub + Private Balcony!,9216883,Shawn,28806,35.60872109342023,-82.63353576458717,Private room,79,1,13,2016-04-17,12.19,3,326
7693393,Old-School Modern/Comfort,40309465,Amber,28806,35.57785565793323,-82.59364455580604,Entire home/apt,111,1,31,2016-04-10,4.79,2,351
4608346,Awesome Location in West Asheville!,7197071,Jay,28806,35.57653722441692,-82.57603480942538,Private room,95,1,0,,,1,358
8794816,Cozy Home on the West Side,7315313,Noelle,28806,35.580762715869476,-82.58715595007149,Entire home/apt,85,1,21,2016-04-18,3.21,1,271
942934,"""ZenShe"" Private Guest Quarters",5100332,Pat,28806,35.57311686757414,-82.59092256620664,Private room,60,1,178,2016-04-19,4.70,1,351
6706665,Artsy comfy home of W. Asheville,2323665,Reba,28806,35.57675016017094,-82.59278156759117,Entire home/apt,95,2,7,2016-02-19,0.70,1,0
5681510,West Asheville Underground,8237860,Sandusky,28806,35.56111017233219,-82.61517381681658,Entire home/apt,85,2,44,2016-04-17,3.44,1,329
10901464,"Bright, spacious W. Asheville home",9309798,Kathie,28806,35.5695094461122,-82.59706487925784,Entire home/apt,325,2,1,2016-04-11,1,1,102
12069539,6 BR West Asheville Family Home,1253750,Jeremy,28806,35.566252927330524,-82.60836265594564,Entire home/apt,350,4,0,,,1,31
5792634,West Asheville Walkable,30051509,Jessica,28806,35.573065931192765,-82.59266484764615,Entire home/apt,140,3,22,2016-03-27,2.11,1,331
7757846,Cozy Cabin near downtown AVL,7657510,Cat,28806,35.592122530630796,-82.59415227391447,Entire home/apt,119,2,3,2016-04-11,3,4,355
539020,Comfy/quiet West Asheville getaway ,2647849,Kim,28806,35.573175585204005,-82.5997585052894,Entire home/apt,75,2,155,2016-04-17,3.39,1,336
7895827,Steps away from Haywood Rd!,29185580,Marc,28806,35.57663301639337,-82.59254546205902,Private room,60,1,19,2016-04-11,2.48,1,281
7872461,West Asheville Delight,2697797,Roses And Mark,28806,35.572139680369034,-82.5845157492801,Entire home/apt,177,2,10,2016-01-03,1.27,1,111
11061388,West Asheville Modern Studio,8069240,Jake,28806,35.57570836193324,-82.61939152536927,Entire home/apt,75,1,3,2016-04-11,1.67,1,139
2691057,SweetSuite in Grand W AshevilleHome,13773106,Fran,28806,35.575292736314594,-82.59528624949887,Private room,65,3,30,2016-04-04,1.26,1,345
3741932,VACATION LIKE A LOCAL! Ideal spot!!,19133972,Andrea,28806,35.586270531304,-82.57851632852726,Entire home/apt,195,1,36,2016-04-09,1.76,2,352
1618610,Great pvt apt in West AVL,8611476,Bonnie,28806,35.585802377844615,-82.5791167547171,Entire home/apt,140,2,121,2016-04-17,3.79,1,348
3771939,West Asheville - Deck in the trees,19333255,McLean,28806,35.574464547416675,-82.60202179857305,Entire home/apt,140,2,67,2016-04-10,3.34,1,114
5873862,"Location, Location-West Asheville",30501147,Joshua,28806,35.579983277592056,-82.59459071633424,Private room,50,1,69,2016-04-18,5.38,1,350
6715120,Comfy house 10 minutes to downtown.,35157681,Matthew And Jennifer,28806,35.617403111222764,-82.6012157402859,Entire home/apt,150,2,6,2015-08-23,0.62,1,326
5885284,Inn on Westwood - Atkinson Suite,14991088,"Robert, Caroline, And Molly",28806,35.581500044499386,-82.57882186446611,Entire home/apt,215,2,17,2016-04-17,1.56,2,326
12184424,1940's Carriage House,5162286,Casey,28806,35.57956797280821,-82.58579780080794,Entire home/apt,150,1,0,,,1,276
8008802,W. Asheville Private Residence,3379265,Amy,28806,35.567121124748056,-82.57445789831887,Entire home/apt,150,5,0,,,1,0
3821004,Firefly Hidden Haven with Archery!,473131,Alexandra,28806,35.597213316002396,-82.59750162089627,Private room,55,1,28,2015-09-20,1.35,1,361
725030,Heart of W Asheville Village! Terra,3702804,Cheryl,28806,35.57732986483887,-82.59406590938285,Private room,70,1,188,2016-04-10,4.36,2,88
6972023,In the heart of West Asheville,7500252,Melissa,28806,35.57902300966366,-82.59918943570908,Entire home/apt,108,20,15,2016-01-24,1.53,1,363
638349,Walkable West Asheville 2BR Home,2799158,Kari,28806,35.583233764642934,-82.59206452751428,Entire home/apt,122,2,8,2016-04-05,0.29,2,167
9903083,West Asheville - Master Suite,9216883,Shawn,28806,35.61004272078804,-82.63482912030129,Private room,39,1,19,2016-04-17,4.87,3,343
12233283,Quiet Apt in West Asheville,1816086,Ryan,28806,35.57274447125541,-82.60120436419716,Entire home/apt,90,1,0,,,1,15
12252099,Private Room 1/2 block from Haywood,63893801,Nick,28806,35.578311800208475,-82.58286697499773,Private room,60,1,0,,,1,58
718084,Heart of W Asheville Village!  Gold,3702804,Cheryl,28806,35.57840079748789,-82.59509629613802,Private room,70,1,193,2016-04-10,4.50,2,85
3868452,Tranquil Log Cabin Retreat,19697970,Stacey,28806,35.61309195758096,-82.59687718040361,Entire home/apt,225,2,48,2016-04-17,2.94,1,313
11208688,Convenience In A Country Setting!,58373542,Joanne,28806,35.568898688671815,-82.63075816184603,Private room,55,1,3,2016-04-11,2.73,1,82
